DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;COUNT(O667410.NUMERO_RUC)
2019;04 Abril;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ESMERALDAS;3
2019;05 Mayo;J;INFORMACIÓN Y COMUNICACIÓN.;SUCUMBIOS;1
2019;05 Mayo;J;INFORMACIÓN Y COMUNICACIÓN.;BOLIVAR;1
2019;05 Mayo;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;NAPO;2
2019;04 Abril;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;MANABI;1
2019;05 Mayo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ZAMORA CHINCHIPE;2
2019;03 Marzo;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;CHIMBORAZO;1
2019;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";IMBABURA;157
2019;07 Julio;F;CONSTRUCCIÓN.;GUAYAS;165
2019;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;MANABI;148
2019;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;MANABI;239
2019;07 Julio;C;INDUSTRIAS MANUFACTURERAS.;MANABI;147
2019;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;ZAMORA CHINCHIPE;17
2019;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;MORONA SANTIAGO;13
2019;07 Julio;L;ACTIVIDADES INMOBILIARIAS.;GUAYAS;80
2019;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;SANTA ELENA;22
2019;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOJA;187
2019;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOJA;55
2019;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;752
2019;07 Julio;L;ACTIVIDADES INMOBILIARIAS.;SANTA ELENA;8
2019;08 Agosto;P;ENSEÑANZA.;GUAYAS;103
2019;08 Agosto;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CHIMBORAZO;187
2019;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;PICHINCHA;334
2019;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PICHINCHA;115
2019;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;IMBABURA;60
2019;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOS RIOS;477
2019;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SUCUMBIOS;110
2019;08 Agosto;L;ACTIVIDADES INMOBILIARIAS.;CHIMBORAZO;8
2019;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;GUAYAS;421
2019;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;LOS RIOS;32
2019;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ESMERALDAS;478
2019;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;COTOPAXI;34
2019;06 Junio;P;ENSEÑANZA.;PICHINCHA;107
2019;09 Septiembre;J;INFORMACIÓN Y COMUNICACIÓN.;PICHINCHA;66
2019;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;66
2019;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;TUNGURAHUA;167
2019;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";TUNGURAHUA;216
2019;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ORELLANA;75
2019;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";NAPO;55
2019;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;TUNGURAHUA;14
2019;09 Septiembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ZAMORA CHINCHIPE;15
2019;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTO DOMINGO DE LOS TSACHILAS;175
2019;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;EL ORO;224
2019;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PASTAZA;20
2019;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;SUCUMBIOS;20
2019;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;LOJA;71
2019;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;2030
2019;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;69
2019;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;CHIMBORAZO;11
2019;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;MORONA SANTIAGO;3
2019;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PICHINCHA;128
2019;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;117
2019;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MANABI;420
2019;09 Septiembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;LOS RIOS;51
2019;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOS RIOS;216
2019;09 Septiembre;F;CONSTRUCCIÓN.;CHIMBORAZO;53
2019;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;EL ORO;66
2019;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;EL ORO;56
2019;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;GUAYAS;75
2019;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;IMBABURA;32
2019;06 Junio;P;ENSEÑANZA.;ESMERALDAS;12
2019;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;COTOPAXI;83
2019;05 Mayo;F;CONSTRUCCIÓN.;BOLIVAR;5
2019;08 Agosto;P;ENSEÑANZA.;AZUAY;25
2019;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;MANABI;60
2019;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTO DOMINGO DE LOS TSACHILAS;112
2019;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ZAMORA CHINCHIPE;7
2019;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ORELLANA;58
2019;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GUAYAS;396
2019;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GUAYAS;73
2019;07 Julio;P;ENSEÑANZA.;TUNGURAHUA;16
2019;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;TUNGURAHUA;26
2019;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;BOLIVAR;8
2019;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;MANABI;238
2019;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;GALAPAGOS;10
2019;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;EL ORO;41
2019;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SUCUMBIOS;16
2019;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;SANTA ELENA;12
2019;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;MANABI;22
2019;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CAÑAR;20
2019;07 Julio;P;ENSEÑANZA.;COTOPAXI;10
2019;07 Julio;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;EL ORO;1
2019;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ORELLANA;18
2019;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;8
2019;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOS RIOS;28
2019;07 Julio;F;CONSTRUCCIÓN.;NAPO;14
2019;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CHIMBORAZO;34
2019;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PASTAZA;23
2019;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;CAÑAR;10
2019;07 Julio;F;CONSTRUCCIÓN.;MORONA SANTIAGO;48
2019;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;MANABI;53
2019;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ORELLANA;20
2019;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;COTOPAXI;68
2019;07 Julio;C;INDUSTRIAS MANUFACTURERAS.;PASTAZA;10
2019;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;EL ORO;87
2019;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SUCUMBIOS;21
2019;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CHIMBORAZO;139
2019;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;9
2019;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CARCHI;38
2019;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;CARCHI;11
2019;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CHIMBORAZO;62
2019;08 Agosto;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";PICHINCHA;4
2019;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CHIMBORAZO;50
2019;09 Septiembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;COTOPAXI;6
2019;08 Agosto;L;ACTIVIDADES INMOBILIARIAS.;EL ORO;14
2019;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;SANTA ELENA;28
2019;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CHIMBORAZO;10
2019;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;IMBABURA;76
2019;08 Agosto;H;TRANSPORTE Y ALMACENAMIENTO.;EL ORO;37
2019;07 Julio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ESMERALDAS;12
2019;06 Junio;F;CONSTRUCCIÓN.;EL ORO;32
2019;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;IMBABURA;6
2019;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;44
2019;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;EL ORO;27
2019;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;EL ORO;12
2019;09 Septiembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CAÑAR;5
2019;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PASTAZA;53
2019;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;PICHINCHA;41
2019;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;EL ORO;52
2019;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOJA;169
2019;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;LOJA;44
2019;07 Julio;U;ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES.;PICHINCHA;5
2019;07 Julio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ZAMORA CHINCHIPE;1
2019;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOJA;142
2019;06 Junio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOJA;4
2019;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTO DOMINGO DE LOS TSACHILAS;15
2019;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTO DOMINGO DE LOS TSACHILAS;39
2019;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;BOLIVAR;14
2019;07 Julio;P;ENSEÑANZA.;SUCUMBIOS;5
2019;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CHIMBORAZO;4
2019;06 Junio;F;CONSTRUCCIÓN.;LOJA;21
2019;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GALAPAGOS;11
2019;08 Agosto;F;CONSTRUCCIÓN.;BOLIVAR;8
2019;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;PASTAZA;14
2019;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GUAYAS;498
2019;10 Octubre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ESMERALDAS;44
2019;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;PICHINCHA;1669
2019;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;COTOPAXI;21
2019;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;152
2019;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTO DOMINGO DE LOS TSACHILAS;201
2019;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;GUAYAS;61
2019;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MORONA SANTIAGO;48
2019;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;MANABI;46
2019;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;MORONA SANTIAGO;3
2019;10 Octubre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MORONA SANTIAGO;14
2019;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTA ELENA;120
2019;11 Noviembre;P;ENSEÑANZA.;TUNGURAHUA;16
2019;10 Octubre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;EL ORO;41
2019;10 Octubre;F;CONSTRUCCIÓN.;IMBABURA;25
2019;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;58
2019;07 Julio;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;AZUAY;1
2019;10 Octubre;C;INDUSTRIAS MANUFACTURERAS.;NAPO;10
2019;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";IMBABURA;117
2019;10 Octubre;P;ENSEÑANZA.;BOLIVAR;3
2019;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CARCHI;2
2019;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTO DOMINGO DE LOS TSACHILAS;140
2019;10 Octubre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GALAPAGOS;7
2019;10 Octubre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTO DOMINGO DE LOS TSACHILAS;83
2019;11 Noviembre;C;INDUSTRIAS MANUFACTURERAS.;EL ORO;55
2019;10 Octubre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;EL ORO;24
2019;10 Octubre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CHIMBORAZO;13
2019;06 Junio;P;ENSEÑANZA.;SANTA ELENA;7
2019;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;TUNGURAHUA;54
2019;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;GUAYAS;135
2019;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;5
2019;08 Agosto;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;BOLIVAR;10
2019;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;BOLIVAR;15
2019;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CAÑAR;9
2019;11 Noviembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MORONA SANTIAGO;18
2019;11 Noviembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ZAMORA CHINCHIPE;3
2019;11 Noviembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GALAPAGOS;11
2019;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ESMERALDAS;532
2019;11 Noviembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ORELLANA;16
2019;11 Noviembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";ORELLANA;1
2019;10 Octubre;F;CONSTRUCCIÓN.;SUCUMBIOS;16
2019;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;ZAMORA CHINCHIPE;5
2019;11 Noviembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTA ELENA;7
2019;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;46
2019;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CARCHI;36
2019;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;CAÑAR;14
2019;10 Octubre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTO DOMINGO DE LOS TSACHILAS;23
2019;10 Octubre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MORONA SANTIAGO;33
2019;12 Diciembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";PICHINCHA;5
2019;06 Junio;P;ENSEÑANZA.;ZAMORA CHINCHIPE;3
2019;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;ZAMORA CHINCHIPE;7
2019;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ZAMORA CHINCHIPE;8
2019;11 Noviembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;COTOPAXI;10
2019;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;PASTAZA;2
2019;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ORELLANA;15
2019;11 Noviembre;C;INDUSTRIAS MANUFACTURERAS.;LOJA;34
2019;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;IMBABURA;138
2019;10 Octubre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTO DOMINGO DE LOS TSACHILAS;14
2019;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;EL ORO;184
2019;11 Noviembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;IMBABURA;48
2019;10 Octubre;F;CONSTRUCCIÓN.;SANTO DOMINGO DE LOS TSACHILAS;20
2019;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;SANTA ELENA;10
2019;10 Octubre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GALAPAGOS;3
2019;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;LOJA;18
2019;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ESMERALDAS;16
2019;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;PASTAZA;10
2019;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;NAPO;10
2019;10 Octubre;C;INDUSTRIAS MANUFACTURERAS.;SANTA ELENA;36
2019;12 Diciembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ZAMORA CHINCHIPE;2
2019;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;ESMERALDAS;6
2019;11 Noviembre;F;CONSTRUCCIÓN.;MANABI;59
2019;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;LOJA;9
2019;12 Diciembre;P;ENSEÑANZA.;MANABI;16
2019;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;ZAMORA CHINCHIPE;8
2019;11 Noviembre;C;INDUSTRIAS MANUFACTURERAS.;SANTA ELENA;42
2019;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;SANTA ELENA;5
2019;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;NAPO;40
2019;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;CAÑAR;14
2019;06 Junio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;GUAYAS;3
2019;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;LOJA;7
2019;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTA ELENA;22
2019;10 Octubre;F;CONSTRUCCIÓN.;TUNGURAHUA;17
2019;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;PASTAZA;3
2019;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SUCUMBIOS;16
2019;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;GALAPAGOS;5
2019;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SUCUMBIOS;1
2019;10 Octubre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;NAPO;16
2019;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;LOJA;13
2019;10 Octubre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";SUCUMBIOS;2
2019;10 Octubre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;1
2019;10 Octubre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PASTAZA;1
2019;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;MORONA SANTIAGO;2
2019;11 Noviembre;H;TRANSPORTE Y ALMACENAMIENTO.;ESMERALDAS;48
2019;11 Noviembre;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;12
2019;11 Noviembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";MORONA SANTIAGO;2
2019;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;LOS RIOS;4
2019;11 Noviembre;F;CONSTRUCCIÓN.;COTOPAXI;12
2019;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ESMERALDAS;12
2019;11 Noviembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PASTAZA;3
2019;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;IMBABURA;7
2019;11 Noviembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";ZAMORA CHINCHIPE;1
2019;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SUCUMBIOS;10
2019;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;SANTA ELENA;3
2019;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ORELLANA;10
2019;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;LOJA;5
2019;09 Septiembre;P;ENSEÑANZA.;EL ORO;13
2019;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;CHIMBORAZO;9
